episode,reward,win,wrong_guesses,repeated_guesses,episode_length
1098,-55,0,6,0,7
1099,-60,0,6,0,6
1100,45,1,4,0,7
1101,-50,0,6,0,8
1102,35,1,5,0,7
1103,30,1,5,0,6
1104,-60,0,6,0,6
1105,-55,0,6,0,7
1106,-55,0,6,0,7
1107,-55,0,6,0,7
1108,50,1,4,0,8
1109,-55,0,6,0,7
1110,35,1,5,0,7
1111,-60,0,6,0,6
1112,40,1,4,0,6
1113,-50,0,6,0,8
1114,-60,0,6,0,6
1115,60,1,3,0,6
1116,-60,0,6,0,6
1117,-60,0,6,0,6
1118,-60,0,6,0,6
1119,70,1,0,0,4
1120,-60,0,6,0,6
1121,-55,0,6,0,7
1122,-55,0,6,0,7
1123,60,1,3,0,8
1124,-60,0,6,0,6
1125,50,1,5,0,8
1126,60,1,2,0,6
1127,-50,0,6,0,8
1128,-60,0,6,0,6
1129,-60,0,6,0,6
1130,-60,0,6,0,6
1131,-55,0,6,0,7
1132,-60,0,6,0,6
1133,65,1,0,0,3
1134,-55,0,6,0,7
1135,-60,0,6,0,6
1136,-55,0,6,0,7
1137,40,1,5,0,7
1138,-45,0,6,0,8
1139,-60,0,6,0,6
1140,-50,0,6,0,8
1141,-60,0,6,0,6
1142,-60,0,6,0,6
1143,-60,0,6,0,6
1144,-55,0,6,0,7
1145,-50,0,6,0,8
1146,-60,0,6,0,6
1147,40,1,5,0,7
1148,60,1,2,0,6
1149,45,1,5,0,9
1150,55,1,3,0,6
1151,45,1,3,0,5
1152,-60,0,6,0,6
1153,-60,0,6,0,6
1154,-55,0,6,0,7
1155,-55,0,6,0,7
1156,-60,0,6,0,6
1157,-60,0,6,0,6
1158,65,1,1,0,5
1159,60,1,1,0,4
1160,-60,0,6,0,6
1161,-60,0,6,0,6
1162,45,1,5,0,9
1163,50,1,5,0,10
1164,35,1,5,0,7
1165,60,1,2,0,6
1166,40,1,3,0,4
1167,-60,0,6,0,6
1168,50,1,2,0,4
1169,75,1,0,0,5
1170,-60,0,6,0,6
1171,50,1,2,0,4
1172,-60,0,6,0,6
1173,-60,0,6,0,6
1174,55,1,3,0,6
1175,55,1,4,0,8
1176,-60,0,6,0,6
1177,-60,0,6,0,6
1178,45,1,4,0,7
1179,-60,0,6,0,6
1180,-50,0,6,0,7
1181,45,1,5,0,9
1182,-55,0,6,0,7
1183,45,1,3,0,5
1184,30,1,5,0,6
1185,-55,0,6,0,7
1186,-60,0,6,0,6
1187,-50,0,6,0,8
1188,70,1,1,0,6
1189,-50,0,6,0,8
1190,-60,0,6,0,6
1191,55,1,3,0,7
1192,45,1,5,0,9
1193,-60,0,6,0,6
1194,-50,0,6,0,8
1195,-55,0,6,0,7
1196,-60,0,6,0,6
1197,-55,0,6,0,7
1198,-60,0,6,0,6
1199,-60,0,6,0,6
1200,45,1,5,0,9
1201,-60,0,6,0,6
1202,-60,0,6,0,6
1203,55,1,1,0,3
1204,-55,0,6,0,7
1205,-55,0,6,0,7
1206,-60,0,6,0,6
1207,55,1,3,0,7
1208,-60,0,6,0,6
1209,-45,0,6,0,8
1210,-60,0,6,0,6
1211,-60,0,6,0,6
1212,-60,0,6,0,6
1213,-60,0,6,0,6
1214,30,1,5,0,6
1215,75,1,0,0,5
1216,-55,0,6,0,7
1217,-50,0,6,0,8
1218,-60,0,6,0,6
1219,-60,0,6,0,6
1220,-60,0,6,0,6
1221,-55,0,6,0,7
1222,55,1,4,0,8
1223,-55,0,6,0,7
1224,55,1,0,0,1
1225,-60,0,6,0,6
1226,-55,0,6,0,7
1227,35,1,4,0,5
1228,-60,0,6,0,6
1229,-60,0,6,0,6
1230,-55,0,6,0,7
1231,-60,0,6,0,6
1232,55,1,4,0,9
1233,-50,0,6,0,8
1234,55,1,1,0,3
1235,-55,0,6,0,7
1236,-60,0,6,0,6
1237,-60,0,6,0,6
1238,65,1,0,0,3
1239,-60,0,6,0,6
1240,-60,0,6,0,6
1241,-55,0,6,0,7
1242,-60,0,6,0,6
1243,-60,0,6,0,6
1244,-60,0,6,0,6
1245,35,1,5,0,7
1246,-60,0,6,0,6
1247,55,1,3,0,7
1248,-60,0,6,0,6
1249,-60,0,6,0,6
1250,-60,0,6,0,6
1251,60,1,3,0,8
1252,-60,0,6,0,6
1253,-55,0,6,0,7
1254,55,1,2,0,5
1255,70,1,1,0,6
1256,-60,0,6,0,6
1257,55,1,4,0,7
1258,60,1,1,0,4
1259,55,1,3,0,7
1260,-50,0,6,0,8
1261,50,1,3,0,6
1262,55,1,4,0,9
1263,-45,0,6,0,8
1264,-60,0,6,0,6
1265,-60,0,6,0,6
1266,-60,0,6,0,6
1267,30,1,5,0,6
1268,65,1,0,0,3
1269,-60,0,6,0,6
1270,-60,0,6,0,6
1271,50,1,3,0,6
1272,-55,0,6,0,7
1273,-60,0,6,0,6
1274,50,1,4,0,8
1275,-60,0,6,0,6
1276,-60,0,6,0,6
1277,40,1,5,0,8
1278,40,1,4,0,6
1279,55,1,4,0,8
1280,-60,0,6,0,6
1281,60,1,2,0,5
1282,-55,0,6,0,7
1283,55,1,2,0,5
1284,-60,0,6,0,6
1285,-45,0,6,0,8
1286,60,1,3,0,8
1287,55,1,4,0,9
1288,55,1,4,0,9
1289,-60,0,6,0,6
1290,-50,0,6,0,8
1291,55,1,4,0,9
1292,55,1,2,0,5
1293,30,1,5,0,6
1294,-60,0,6,0,6
1295,-50,0,6,0,8
1296,60,1,3,0,7
1297,-55,0,6,0,7
1298,-60,0,6,0,6
1299,55,1,2,0,5
1300,60,1,1,0,4
1301,-60,0,6,0,6
1302,55,1,2,0,5
1303,40,1,4,0,6
1304,-60,0,6,0,6
1305,50,1,1,0,2
1306,-60,0,6,0,6
1307,70,1,1,0,6
1308,50,1,5,0,10
1309,55,1,3,0,7
1310,50,1,1,0,2
1311,-60,0,6,0,6
1312,-60,0,6,0,6
1313,50,1,5,0,10
1314,-60,0,6,0,6
1315,-45,0,6,0,9
1316,70,1,0,0,4
1317,-60,0,6,0,6
1318,45,1,5,0,9
1319,70,1,0,0,4
1320,-55,0,6,0,7
1321,55,1,2,0,5
1322,45,1,3,0,5
1323,-55,0,6,0,7
1324,35,1,5,0,7
1325,-60,0,6,0,6
1326,-55,0,6,0,7
1327,50,1,5,0,9
1328,-55,0,6,0,7
1329,-60,0,6,0,6
1330,-55,0,6,0,7
1331,50,1,5,0,10
1332,-60,0,6,0,6
1333,-60,0,6,0,6
1334,-55,0,6,0,7
1335,55,1,2,0,5
1336,60,1,1,0,4
1337,-60,0,6,0,6
1338,-60,0,6,0,6
1339,55,1,0,0,1
1340,55,1,0,0,1
1341,60,1,0,0,2
1342,-50,0,6,0,8
1343,65,1,2,0,7
1344,45,1,5,0,8
1345,-45,0,6,0,9
1346,-60,0,6,0,6
1347,60,1,0,0,2
1348,-60,0,6,0,6
1349,60,1,3,0,7
1350,45,1,2,0,3
1351,50,1,2,0,4
1352,65,1,2,0,6
1353,-55,0,6,0,7
1354,-60,0,6,0,6
1355,40,1,5,0,8
1356,40,1,5,0,8
1357,-60,0,6,0,6
1358,50,1,4,0,8
1359,-45,0,6,0,9
1360,50,1,3,0,6
1361,50,1,3,0,6
1362,-55,0,6,0,7
1363,-60,0,6,0,6
1364,-60,0,6,0,6
1365,-60,0,6,0,6
1366,65,1,1,0,5
1367,55,1,3,0,6
1368,-60,0,6,0,6
1369,-55,0,6,0,7
1370,-60,0,6,0,6
1371,40,1,4,0,6
1372,45,1,3,0,5
1373,-55,0,6,0,7
1374,-60,0,6,0,6
1375,-60,0,6,0,6
1376,55,1,3,0,6
1377,-40,0,6,0,9
1378,65,1,2,0,7
1379,75,1,0,0,4
1380,60,1,3,0,8
1381,45,1,3,0,5
1382,55,1,4,0,9
1383,-60,0,6,0,6
1384,-60,0,6,0,6
1385,35,1,5,0,7
1386,40,1,3,0,4
1387,40,1,3,0,4
1388,-45,0,6,0,9
1389,-60,0,6,0,6
1390,55,1,2,0,5
1391,-50,0,6,0,8
1392,35,1,4,0,5
1393,-55,0,6,0,7
1394,-60,0,6,0,6
1395,50,1,3,0,6
1396,-60,0,6,0,6
1397,-60,0,6,0,6
1398,45,1,5,0,9
1399,-60,0,6,0,6
1400,-55,0,6,0,7
1401,-60,0,6,0,6
1402,55,1,3,0,7
1403,-60,0,6,0,6
1404,35,1,5,0,6
1405,50,1,4,0,8
1406,45,1,4,0,7
1407,60,1,1,0,4
1408,-60,0,6,0,6
1409,60,1,3,0,6
1410,-60,0,6,0,6
1411,-45,0,6,0,9
1412,-60,0,6,0,6
1413,50,1,5,0,10
1414,55,1,3,0,7
1415,-60,0,6,0,6
1416,55,1,2,0,5
1417,60,1,3,0,6
1418,60,1,1,0,4
1419,-60,0,6,0,6
1420,-60,0,6,0,6
1421,-60,0,6,0,6
1422,40,1,5,0,8
1423,-55,0,6,0,7
1424,-45,0,6,0,9
1425,-55,0,6,0,7
1426,-55,0,6,0,7
1427,70,1,0,0,4
1428,-55,0,6,0,7
1429,50,1,2,0,4
1430,60,1,3,0,8
1431,40,1,5,0,8
1432,60,1,3,0,6
1433,-60,0,6,0,6
1434,70,1,0,0,4
1435,55,1,0,0,1
1436,-60,0,6,0,6
1437,-60,0,6,0,6
1438,-60,0,6,0,6
1439,-50,0,6,0,7
1440,-60,0,6,0,6
1441,-60,0,6,0,6
1442,40,1,4,0,6
1443,50,1,3,0,6
1444,55,1,3,0,7
1445,-60,0,6,0,6
1446,40,1,5,0,8
1447,45,1,5,0,9
1448,70,1,1,0,6
1449,55,1,1,0,3
1450,-55,0,6,0,7
1451,-60,0,6,0,6
1452,45,1,4,0,7
1453,65,1,2,0,6
1454,-55,0,6,0,7
1455,-60,0,6,0,6
1456,55,1,2,0,5
1457,-60,0,6,0,6
1458,45,1,2,0,3
1459,-50,0,6,0,7
1460,55,1,0,0,1
1461,-50,0,6,0,8
1462,-55,0,6,0,7
1463,-60,0,6,0,6
1464,-60,0,6,0,6
1465,-55,0,6,0,7
1466,70,1,1,0,6
1467,-45,0,6,0,9
1468,-55,0,6,0,7
1469,55,1,1,0,3
1470,50,1,3,0,6
1471,-60,0,6,0,6
1472,-60,0,6,0,6
1473,30,1,5,0,6
1474,45,1,2,0,3
1475,30,1,5,0,6
1476,-60,0,6,0,6
1477,50,1,4,0,8
1478,55,1,3,0,6
1479,-60,0,6,0,6
1480,-60,0,6,0,6
1481,-55,0,6,0,7
1482,60,1,3,0,7
1483,50,1,4,0,8
1484,40,1,4,0,6
1485,55,1,4,0,8
1486,-60,0,6,0,6
1487,70,1,1,0,6
1488,-60,0,6,0,6
1489,75,1,0,0,4
1490,55,1,0,0,1
1491,45,1,5,0,9
1492,-50,0,6,0,8
1493,-60,0,6,0,6
1494,45,1,2,0,3
1495,55,1,4,0,9
1496,55,1,4,0,9
1497,-60,0,6,0,6
1498,35,1,4,0,5
1499,60,1,2,0,5
1500,-55,0,6,0,7
1501,-50,0,6,0,8
1502,-60,0,6,0,6
1503,-60,0,6,0,6
1504,60,1,2,0,6
1505,50,1,4,0,8
1506,60,1,3,0,8
1507,-60,0,6,0,6
1508,-60,0,6,0,6
1509,45,1,4,0,7
1510,-50,0,6,0,8
1511,40,1,3,0,4
1512,-60,0,6,0,6
1513,50,1,3,0,6
1514,-60,0,6,0,6
1515,-60,0,6,0,6
1516,65,1,2,0,6
1517,-45,0,6,0,9
1518,-45,0,6,0,9
1519,45,1,2,0,3
1520,40,1,4,0,6
1521,50,1,4,0,8
1522,-55,0,6,0,7
1523,-60,0,6,0,6
1524,55,1,3,0,6
1525,-60,0,6,0,6
1526,-60,0,6,0,6
1527,70,1,1,0,4
1528,-60,0,6,0,6
1529,60,1,2,0,5
1530,50,1,2,0,4
1531,-60,0,6,0,6
1532,45,1,5,0,9
1533,-60,0,6,0,6
1534,70,1,1,0,5
1535,35,1,5,0,7
1536,-50,0,6,0,8
1537,50,1,3,0,6
1538,-55,0,6,0,7
1539,50,1,2,0,4
1540,50,1,5,0,9
1541,70,1,0,0,4
1542,55,1,0,0,1
1543,55,1,3,0,7
1544,50,1,5,0,10
1545,-55,0,6,0,7
1546,65,1,2,0,6
1547,-60,0,6,0,6
1548,-60,0,6,0,6
1549,-55,0,6,0,7
1550,40,1,4,0,6
1551,-45,0,6,0,8
1552,65,1,1,0,4
1553,50,1,4,0,8
1554,40,1,3,0,4
1555,55,1,3,0,7
1556,65,1,0,0,3
1557,-60,0,6,0,6
1558,-60,0,6,0,6
1559,-60,0,6,0,6
1560,65,1,2,0,6
1561,50,1,1,0,2
1562,-55,0,6,0,7
1563,55,1,2,0,5
1564,60,1,1,0,4
1565,35,1,5,0,7
1566,55,1,0,0,1
1567,60,1,2,0,6
1568,30,1,5,0,6
1569,-55,0,6,0,7
1570,-55,0,6,0,7
1571,50,1,5,0,9
1572,65,1,2,0,7
1573,70,1,1,0,6
1574,-60,0,6,0,6
1575,45,1,4,0,7
1576,-60,0,6,0,6
1577,65,1,2,0,7
1578,-60,0,6,0,6
1579,50,1,2,0,4
1580,55,1,3,0,7
1581,65,1,2,0,6
1582,-55,0,6,0,7
1583,35,1,5,0,7
1584,-60,0,6,0,6
1585,55,1,0,0,1
1586,55,1,3,0,7
1587,65,1,2,0,6
1588,50,1,3,0,6
1589,55,1,3,0,7
1590,-60,0,6,0,6
1591,-45,0,6,0,9
1592,-60,0,6,0,6
1593,-55,0,6,0,7
1594,55,1,4,0,9
1595,-60,0,6,0,6
1596,-40,0,6,0,10
1597,-50,0,6,0,7
1598,55,1,0,0,1
1599,-60,0,6,0,6
1600,70,1,1,0,6
1601,-60,0,6,0,6
1602,-55,0,6,0,7
1603,-60,0,6,0,6
1604,65,1,2,0,7
1605,-45,0,6,0,9
1606,55,1,4,0,9
1607,-60,0,6,0,6
1608,55,1,4,0,9
1609,-55,0,6,0,7
1610,-60,0,6,0,6
1611,-60,0,6,0,6
1612,-60,0,6,0,6
1613,55,1,3,0,6
1614,75,1,0,0,4
1615,50,1,4,0,8
1616,55,1,4,0,8
1617,-50,0,6,0,8
1618,55,1,3,0,7
1619,-55,0,6,0,7
1620,-60,0,6,0,6
1621,-60,0,6,0,6
1622,-60,0,6,0,6
1623,-60,0,6,0,6
1624,-60,0,6,0,6
1625,55,1,0,0,1
1626,55,1,0,0,1
1627,-45,0,6,0,9
1628,55,1,0,0,1
1629,60,1,3,0,8
1630,55,1,4,0,9
1631,45,1,3,0,5
1632,-45,0,6,0,9
1633,-60,0,6,0,6
1634,65,1,2,0,7
1635,60,1,1,0,4
1636,55,1,2,0,4
1637,55,1,2,0,4
1638,-60,0,6,0,6
1639,-60,0,6,0,6
1640,-60,0,6,0,6
1641,-60,0,6,0,6
1642,-60,0,6,0,6
1643,-55,0,6,0,7
1644,-60,0,6,0,6
1645,-55,0,6,0,7
1646,45,1,3,0,5
1647,40,1,4,0,6
1648,50,1,5,0,9
1649,-60,0,6,0,6
1650,30,1,5,0,6
1651,35,1,5,0,7
1652,55,1,3,0,7
1653,55,1,4,0,9
1654,35,1,4,0,5
1655,60,1,3,0,8
1656,-55,0,6,0,7
1657,-55,0,6,0,7
1658,55,1,2,0,5
1659,-55,0,6,0,7
1660,45,1,5,0,9
1661,-50,0,6,0,8
1662,55,1,4,0,8
1663,65,1,2,0,6
1664,-60,0,6,0,6
1665,30,1,5,0,6
1666,-50,0,6,0,8
1667,-45,0,6,0,9
1668,-60,0,6,0,6
1669,50,1,4,0,8
1670,40,1,4,0,6
1671,-60,0,6,0,6
1672,45,1,2,0,3
1673,40,1,4,0,6
1674,60,1,3,0,8
1675,-60,0,6,0,6
1676,-60,0,6,0,6
1677,55,1,4,0,8
1678,60,1,2,0,6
1679,55,1,2,0,5
1680,-50,0,6,0,8
1681,-45,0,6,0,9
1682,55,1,1,0,3
1683,-60,0,6,0,6
1684,45,1,3,0,5
1685,50,1,5,0,10
1686,45,1,5,0,9
1687,45,1,4,0,7
1688,45,1,5,0,9
1689,-60,0,6,0,6
1690,-60,0,6,0,6
1691,45,1,5,0,9
1692,60,1,3,0,7
1693,45,1,2,0,3
1694,40,1,3,0,4
1695,30,1,5,0,6
1696,-60,0,6,0,6
1697,65,1,1,0,5
1698,-60,0,6,0,6
1699,-60,0,6,0,6
1700,-60,0,6,0,6
1701,60,1,3,0,8
1702,65,1,2,0,7
1703,50,1,1,0,2
1704,55,1,4,0,9
1705,-60,0,6,0,6
1706,50,1,5,0,10
1707,-50,0,6,0,8
1708,-60,0,6,0,6
1709,-45,0,6,0,9
1710,-45,0,6,0,9
1711,-60,0,6,0,6
1712,-45,0,6,0,9
1713,-60,0,6,0,6
1714,60,1,2,0,6
1715,65,1,1,0,5
1716,50,1,3,0,6
1717,35,1,5,0,7
1718,55,1,4,0,9
1719,55,1,1,0,3
1720,-55,0,6,0,7
1721,-60,0,6,0,6
1722,45,1,5,0,9
1723,-60,0,6,0,6
1724,-50,0,6,0,8
1725,55,1,3,0,6
1726,50,1,4,0,8
1727,60,1,2,0,6
1728,-55,0,6,0,7
1729,60,1,2,0,5
1730,-60,0,6,0,6
1731,-60,0,6,0,6
1732,55,1,1,0,3
1733,-55,0,6,0,7
1734,-55,0,6,0,7
1735,-60,0,6,0,6
1736,55,1,4,0,9
1737,-60,0,6,0,6
1738,-60,0,6,0,6
1739,-60,0,6,0,6
1740,-50,0,6,0,8
1741,-60,0,6,0,6
1742,-60,0,6,0,6
1743,55,1,3,0,7
1744,-60,0,6,0,6
1745,55,1,2,0,5
1746,45,1,4,0,7
1747,45,1,4,0,7
1748,60,1,2,0,5
1749,-55,0,6,0,7
1750,-60,0,6,0,6
1751,45,1,4,0,7
1752,70,1,1,0,6
1753,50,1,2,0,4
1754,-60,0,6,0,6
1755,75,1,0,0,5
1756,-60,0,6,0,6
1757,55,1,0,0,1
1758,-45,0,6,0,9
1759,55,1,2,0,5
1760,-60,0,6,0,6
1761,-55,0,6,0,7
1762,-55,0,6,0,7
1763,-60,0,6,0,6
1764,-55,0,6,0,7
1765,-60,0,6,0,6
1766,30,1,5,0,6
1767,-60,0,6,0,6
1768,-60,0,6,0,6
1769,-50,0,6,0,7
1770,-55,0,6,0,7
1771,70,1,1,0,6
1772,-55,0,6,0,7
1773,30,1,5,0,6
1774,-60,0,6,0,6
1775,50,1,3,0,6
1776,-55,0,6,0,7
1777,60,1,2,0,5
1778,-60,0,6,0,6
1779,40,1,4,0,6
1780,45,1,5,0,9
1781,-60,0,6,0,6
1782,-60,0,6,0,6
1783,45,1,2,0,3
1784,35,1,4,0,5
1785,50,1,3,0,6
1786,-60,0,6,0,6
1787,-55,0,6,0,7
1788,-50,0,6,0,7
1789,-55,0,6,0,7
1790,-45,0,6,0,9
1791,-50,0,6,0,8
1792,50,1,5,0,9
1793,40,1,5,0,8
1794,50,1,2,0,4
1795,-55,0,6,0,7
1796,-60,0,6,0,6
1797,70,1,0,0,4
1798,45,1,5,0,9
1799,-50,0,6,0,8
1800,60,1,0,0,2
1801,-55,0,6,0,7
1802,-60,0,6,0,6
1803,-40,0,6,0,9
1804,-60,0,6,0,6
1805,-60,0,6,0,6
1806,-60,0,6,0,6
1807,-60,0,6,0,6
1808,-60,0,6,0,6
1809,-60,0,6,0,6
1810,50,1,3,0,6
1811,-60,0,6,0,6
1812,50,1,2,0,4
1813,-60,0,6,0,6
1814,-55,0,6,0,7
1815,-50,0,6,0,8
1816,40,1,5,0,8
1817,50,1,4,0,8
1818,-50,0,6,0,8
1819,-50,0,6,0,8
1820,55,1,2,0,4
1821,-60,0,6,0,6
1822,45,1,2,0,3
1823,-60,0,6,0,6
1824,60,1,2,0,6
1825,-60,0,6,0,6
1826,65,1,1,0,5
1827,55,1,4,0,7
1828,60,1,2,0,6
1829,-60,0,6,0,6
1830,40,1,5,0,8
1831,-60,0,6,0,6
1832,-60,0,6,0,6
1833,60,1,1,0,3
1834,-55,0,6,0,7
1835,45,1,5,0,8
1836,-60,0,6,0,6
1837,-55,0,6,0,7
1838,55,1,1,0,3
1839,-55,0,6,0,7
1840,-60,0,6,0,6
1841,60,1,1,0,4
1842,-60,0,6,0,6
1843,55,1,4,0,9
1844,50,1,3,0,6
1845,70,1,0,0,3
1846,-45,0,6,0,8
1847,-50,0,6,0,8
1848,60,1,0,0,2
1849,50,1,4,0,8
1850,-60,0,6,0,6
1851,-60,0,6,0,6
1852,-50,0,6,0,8
1853,50,1,1,0,2
1854,-50,0,6,0,8
1855,-60,0,6,0,6
1856,50,1,4,0,8
1857,-60,0,6,0,6
1858,65,1,0,0,2
1859,60,1,1,0,4
1860,60,1,1,0,4
1861,50,1,4,0,8
1862,50,1,5,0,10
1863,-60,0,6,0,6
1864,-55,0,6,0,7
1865,-60,0,6,0,6
1866,-60,0,6,0,6
1867,50,1,2,0,4
1868,-60,0,6,0,6
1869,40,1,4,0,6
1870,50,1,4,0,7
1871,40,1,4,0,6
1872,-60,0,6,0,6
1873,65,1,2,0,7
1874,-60,0,6,0,6
1875,-50,0,6,0,8
1876,-55,0,6,0,7
1877,-50,0,6,0,8
1878,-55,0,6,0,7
1879,30,1,5,0,6
1880,-60,0,6,0,6
1881,-60,0,6,0,6
1882,-60,0,6,0,6
1883,-50,0,6,0,8
1884,50,1,3,0,5
1885,45,1,4,0,6
1886,-55,0,6,0,7
1887,45,1,2,0,3
1888,40,1,3,0,4
1889,-50,0,6,0,8
1890,50,1,4,0,8
1891,-50,0,6,0,8
1892,-50,0,6,0,8
1893,-55,0,6,0,7
1894,50,1,5,0,10
1895,-50,0,6,0,8
1896,45,1,5,0,8
1897,55,1,2,0,5
1898,-55,0,6,0,7
1899,-55,0,6,0,7
1900,-60,0,6,0,6
1901,35,1,4,0,5
1902,40,1,5,0,8
1903,45,1,3,0,5
1904,-60,0,6,0,6
1905,35,1,5,0,7
1906,-55,0,6,0,7
1907,55,1,2,0,5
1908,-50,0,6,0,8
1909,-50,0,6,0,7
1910,40,1,5,0,8
1911,30,1,5,0,6
1912,-60,0,6,0,6
1913,-55,0,6,0,7
1914,45,1,5,0,8
1915,-60,0,6,0,6
1916,55,1,3,0,7
1917,-55,0,6,0,7
1918,35,1,5,0,7
1919,-60,0,6,0,6
1920,-60,0,6,0,6
1921,60,1,2,0,5
1922,45,1,4,0,7
1923,35,1,5,0,7
1924,55,1,4,0,8
1925,55,1,1,0,3
1926,45,1,4,0,6
1927,-60,0,6,0,6
1928,-60,0,6,0,6
1929,-45,0,6,0,8
1930,40,1,4,0,6
1931,-60,0,6,0,6
1932,-50,0,6,0,8
1933,-60,0,6,0,6
1934,-60,0,6,0,6
1935,-60,0,6,0,6
1936,-50,0,6,0,8
1937,-60,0,6,0,6
1938,-55,0,6,0,7
1939,40,1,5,0,8
1940,-60,0,6,0,6
1941,-55,0,6,0,7
1942,40,1,5,0,8
1943,-60,0,6,0,6
1944,65,1,0,0,3
1945,45,1,5,0,9
1946,55,1,1,0,3
1947,55,1,2,0,5
1948,-55,0,6,0,7
1949,-50,0,6,0,8
1950,45,1,5,0,9
1951,-60,0,6,0,6
1952,55,1,1,0,3
1953,55,1,4,0,9
1954,-55,0,6,0,7
1955,70,1,1,0,6
1956,-50,0,6,0,8
1957,-60,0,6,0,6
1958,-50,0,6,0,8
1959,-60,0,6,0,6
1960,65,1,2,0,7
1961,-60,0,6,0,6
1962,-60,0,6,0,6
1963,-55,0,6,0,7
1964,-60,0,6,0,6
1965,-60,0,6,0,6
1966,-55,0,6,0,7
1967,-60,0,6,0,6
1968,55,1,0,0,1
1969,-60,0,6,0,6
1970,55,1,3,0,7
1971,65,1,1,0,5
1972,-60,0,6,0,6
1973,-60,0,6,0,6
1974,45,1,5,0,9
1975,60,1,0,0,2
1976,35,1,5,0,7
1977,-40,0,6,0,10
1978,55,1,1,0,3
1979,-60,0,6,0,6
1980,55,1,0,0,1
1981,-60,0,6,0,6
1982,-60,0,6,0,6
1983,-60,0,6,0,6
1984,-60,0,6,0,6
1985,60,1,1,0,4
1986,60,1,3,0,8
1987,60,1,3,0,8
1988,-55,0,6,0,7
1989,-60,0,6,0,6
1990,-55,0,6,0,7
1991,-60,0,6,0,6
1992,55,1,3,0,7
1993,-60,0,6,0,6
1994,-60,0,6,0,6
1995,55,1,4,0,9
1996,50,1,4,0,8
1997,-60,0,6,0,6
1998,55,1,3,0,7
1999,35,1,5,0,7
2000,-60,0,6,0,6
2001,65,1,5,0,11
2002,85,1,0,0,7
2003,45,1,5,0,9
2004,80,1,1,0,8
2005,-55,0,6,0,7
2006,-60,0,6,0,6
2007,55,1,3,0,7
2008,65,1,3,0,9
2009,70,1,3,0,9
2010,-45,0,6,0,8
2011,-40,0,6,0,9
2012,75,1,0,0,4
2013,45,1,2,0,3
2014,60,1,5,0,10
2015,75,1,1,0,6
2016,85,1,0,0,5
2017,60,1,3,0,8
2018,85,1,1,0,7
2019,65,1,3,0,7
2020,70,1,3,0,9
2021,65,1,3,0,9
2022,-60,0,6,0,6
2023,-60,0,6,0,6
2024,65,1,1,0,4
2025,-50,0,6,0,8
2026,-55,0,6,0,7
2027,-55,0,6,0,7
2028,-60,0,6,0,6
2029,65,1,4,0,11
2030,85,1,1,0,5
2031,55,1,4,0,8
2032,60,1,1,0,4
2033,45,1,3,0,5
2034,45,1,4,0,7
2035,75,1,2,0,8
2036,60,1,5,0,11
2037,-60,0,6,0,6
2038,-50,0,6,0,8
2039,45,1,3,0,5
2040,50,1,3,0,6
2041,45,1,4,0,7
2042,-55,0,6,0,7
2043,-50,0,6,0,7
2044,-55,0,6,0,7
2045,65,1,3,0,9
2046,-40,0,6,0,10
2047,70,1,3,0,9
2048,75,1,3,0,10
2049,55,1,2,0,4
2050,80,1,2,0,8
2051,-60,0,6,0,6
2052,45,1,4,0,7
2053,50,1,5,0,9
2054,-60,0,6,0,6
2055,-60,0,6,0,6
2056,70,1,3,0,10
2057,-60,0,6,0,6
2058,-60,0,6,0,6
2059,-50,0,6,0,8
2060,-60,0,6,0,6
2061,65,1,4,0,10
2062,85,1,1,0,7
2063,-60,0,6,0,6
2064,-55,0,6,0,7
2065,-60,0,6,0,6
2066,-55,0,6,0,7
2067,60,1,4,0,10
2068,50,1,4,0,7
2069,75,1,3,0,10
2070,-55,0,6,0,7
2071,75,1,0,0,5
2072,-55,0,6,0,7
2073,65,1,1,0,5
2074,60,1,1,0,4
2075,-60,0,6,0,6
2076,75,1,3,0,9
2077,90,1,0,0,7
2078,50,1,2,0,4
2079,40,1,5,0,8
2080,-60,0,6,0,6
2081,75,1,0,0,3
2082,75,1,0,0,5
2083,60,1,3,0,7
2084,65,1,4,0,11
2085,-60,0,6,0,6
2086,-60,0,6,0,6
2087,45,1,5,0,9
2088,50,1,3,0,6
2089,35,1,5,0,7
2090,55,1,2,0,5
2091,-45,0,6,0,9
2092,45,1,3,0,5
2093,-60,0,6,0,6
2094,60,1,1,0,3
2095,-60,0,6,0,6
2096,55,1,2,0,5
2097,-50,0,6,0,8
2098,45,1,2,0,3
2099,45,1,2,0,3
2100,55,1,3,0,7
2101,-55,0,6,0,7
2102,65,1,3,0,8
2103,50,1,4,0,8
2104,50,1,5,0,9
2105,-60,0,6,0,6
2106,60,1,4,0,10
2107,-45,0,6,0,9
2108,-45,0,6,0,8
2109,65,1,4,0,11
2110,-60,0,6,0,6
2111,45,1,5,0,9
2112,90,1,0,0,7
2113,60,1,0,0,2
2114,65,1,3,0,9
2115,55,1,2,0,5
2116,60,1,3,0,8
2117,-60,0,6,0,6
2118,55,1,5,0,11
2119,60,1,4,0,9
2120,80,1,1,0,8
2121,-60,0,6,0,6
2122,-55,0,6,0,7
2123,60,1,5,0,10
2124,85,1,1,0,7
2125,-50,0,6,0,8
2126,60,1,5,0,12
2127,-55,0,6,0,7
2128,85,1,1,0,8
2129,35,1,5,0,7
2130,-50,0,6,0,8
